,0
11155,SEMA3B
11156,CCDC91
11157,SYAP1
11158,GTPBP3
11159,UL44
11160,CHFR
11161,CHMP1B
11162,TARBP1
11163,UGCG
11164,MVB12A
11165,OSBPL9
11166,MITD1
11167,METRNL
11168,UAP1
11169,RIMS1
11170,DYNC2LI1
11171,DPH7
11172,MICA
11173,MIR3654
11174,GPRASP2
11175,TUT1
11176,AKAP7
11177,DNAAF1
11178,ARL11
11179,CCDC36
11180,CD69
11181,CXCL11
11182,CYB5D2
11183,FAM154A
11184,HOOK2
11185,HSFY1
11186,KRT15
11187,LDOC1
11188,LY96
11189,MXI1
11190,OSGIN1
11191,PRKAB2
11192,CCDC136
11193,FCHO1
11194,CCDC125
11195,C6ORF165
11196,CCDC13
11197,PSMB10
11198,COX14
11199,ADCYAP1
11200,DNM1P34
11201,ATRIP
11202,CUTA
11203,CENPM
11204,SPIN4
11205,PDIK1L
11206,SEPP1
11207,EPHB6
11208,SEMA5B
11209,CFAP45
11210,IQCA1P1
11211,GRIK1
11212,ERC2
11213,CFAP70
11214,SLC9C1
11215,LOC728763
11216,CACNA1B
11217,LOC93432
11218,DNAH1
11219,MAGEA10
11220,FAM222A
11221,LRRC53
11222,CORO6
11223,LRRC73
11224,UBAC1
11225,MPP6
11226,CSAD
11227,PTCHD3
11228,SPATA32
11229,SERINC3
11230,GCGR
11231,SEMA6A
11232,TXK
11233,PMFBP1
11234,IGSF10
11235,C5ORF34
11236,EFCAB13
11237,DMBT1
11238,AMY1A
11239,DAZAP2
11240,CBFA2T3
11241,MYF5
11242,MYF6
11243,ZFP292
11244,PDLIM4
11245,PAPOLB
11246,RNF14
11247,ASCL3
11248,ZDHHC6
11249,RFX4
11250,ZDHHC15
11251,ZFP277
11252,SOWAHC
11253,ID4
11254,TCF24
11255,ATOH8
11256,NHLH2
11257,TFF3
11258,HIST2H4
11259,SCX
11260,TWIST2
11261,SEPT4
11262,EIF1AY
11263,TDP2
11264,RWDD2B
11265,RPL41
11266,MPP3
11267,DRAP1
11268,C4ORF46
11269,TAF7L
11270,NPM2
11271,CCDC28A
11272,GPR114
11273,CLDN19
11274,MARCH10
11275,LRRN4CL
11276,DBF4B
11277,EPS8L3
11278,SDR42E1
11279,EVI5L
11280,RPL39L
11281,RIT2
11282,CCM2
11283,ZMAT4
11284,SNURF
11285,CACNG2
11286,ZSCAN9
11287,AK8
11288,RP9P
11289,TCF15
11290,NEUROD1
11291,ADAMTS18
11292,ALPL
11293,ANK3
11294,ARSG
11295,ASL
11296,EFCAB12
11297,CADPS2
11298,CARD11
11299,CARHSP1
11300,CCDC88B
11301,CLCNKA
11302,DCAF10
11303,DNAH6
11304,DNAH9
11305,ELAVL3
11306,F5
11307,FAM43A
11308,NXPE4
11309,FBXO24
11310,FMNL1
11311,GLRA4
11312,GNGT2
11313,HMCN2
11314,ISLR
11315,LINC00322
11316,LRRC34
11317,LRRC52
11318,MMP23B
11319,MYLIP
11320,MYO18B
11321,MZT2B
11322,NAGK
11323,OTOF
11324,PKD1L2
11325,PNMAL2
11326,RIPK3
11327,RXFP1
11328,SBK1
11329,SEC16B
11330,SERPING1
11331,SLC13A2
11332,SLC17A6
11333,SLFN5
11334,SRXN1
11335,SYCP2
11336,TCEANC2
11337,TMPRSS11A
11338,TMSB10
11339,TNFAIP8L2
11340,WDR24
11341,ZDHHC5
11342,ZFHX4
11343,ZNF234
11344,ZNF529
11345,ZNF616
11346,TRAPPC2L
11347,8030462N17RIK
11348,ZSCAN12
11349,PRR20B
11350,PRR20A
11351,PRR20D
11352,PRR20C
11353,PRR20E
11354,SH3GL2
11355,SEZ6L2
11356,ZNF468
11357,NUDT13
11358,KLHL30-AS1
11359,ZNF548
11360,CORO2B
11361,TTC33
11362,4E-T
11363,KHK
11364,EVA1C
11365,LINC00305
11366,FKBP14
11367,FOXE3
11368,PLG
11369,ASGR1
11370,RBP4
11371,AT4G10500
11372,AT2G38300
11373,AT3G51180
11374,ACN
11375,UPF3A
11376,HIST1H3G
11377,COL9A2
11378,SMG5
11379,HEXIM2
11380,BCAP29
11381,NLRP14
11382,CCL5
11383,ST14
11384,WDR35
11385,ATP1A2
11386,ATP1A4
11387,MYH8
11388,TONSL
11389,ASF1B
11390,C11ORF73
11391,ZNF727
11392,FBXL8
11393,LOC100507703
11394,RAB33B
11395,HLA-E
11396,MSTO1
11397,SMG8
11398,NUBPL
11399,SLC6A15
11400,CRYZL1
11401,ARHGAP40
11402,SRR
11403,THTPA
11404,UCK2
11405,GGT7
11406,ALDH1L2
11407,FAM195B
11408,FARS2
11409,AMPD1
11410,MTHFD2
11411,AAMP
11412,FAM103A1
11413,BSCL2
11414,COA3
11415,ALDH16A1
11416,TOMM5
11417,ZNF782
11418,TIMM9
11419,INO80B-WBP1
11420,FAM178A
11421,ZNF205
11422,TBRG1
11423,PITX1
11424,CREB3L2
11425,EYA4
11426,ZBTB44
11427,ZBTB39
11428,MSANTD3
11429,ZIC5
11430,HES7
11431,CREM
11432,ERF
11433,SIX2
11434,LIN52
11435,C16ORF87
11436,OTX1
11437,TIMM8A
11438,CDC26
11439,MIER1
11440,STRA13
11441,C14ORF93
11442,HOXC11
11443,HOXC9
11444,ZSCAN29
11445,TIMM8B
11446,APITD1
11447,EI24
11448,ACTR6
11449,DCLRE1A
11450,ZNHIT1
11451,HOXA11
11452,TREX1
11453,NAIF1
11454,ARL6IP6
11455,PRSS21
11456,FA2H
11457,MXD4
11458,DR1
11459,JDP2
11460,G2E3
11461,JADE3
11462,FKBP11
11463,CEBPG
11464,TIGD2
11465,ATF3
11466,NCBP2-AS2
11467,RMI2
11468,VAMP5
11469,PHF21A
11470,TOP3A
11471,RMI1
11472,MAFK
11473,NAPSA
11474,TMEM237
11475,INIP
11476,ESCO1
11477,CCNB2
11478,TEAD3
11479,FADS1
11480,ZNF345
11481,TBC1D26
11482,EMX2
11483,C11ORF70
11484,DCAF6
11485,IL4I1
11486,TRPC4
11487,VWF
11488,DTX2
11489,JPH2
11490,SHANK1
11491,COL23A1
11492,MYBPC2
11493,MYH1
11494,EBF3
11495,PAGE5
11496,CA3
11497,EBF2
11498,TNNI2
11499,MYH7
11500,MYH2
11501,TSR3
11502,RNU1-4
11503,RNU2-1
11504,WBP5
11505,PECAM1
11506,PSG5
11507,IL1RAP
11508,WIPF1
11509,NCKAP1L
11510,APBB1IP
11511,ELP2
11512,YAE1D1
11513,USPL1
11514,ELP5
11515,NARFL
11516,CTU2
11517,SAMD11
11518,GPX1
11519,KRTAP3-1
11520,KRTAP6-3
11521,CT45A1
11522,ZBTB12
11523,FLVCR1
11524,TMEM106B
11525,AGTRAP
11526,RAB3B
11527,RFT1
11528,ALDH1A2
11529,ALDH9A1
11530,BMPR1B
11531,CKS2
11532,CPNE8
11533,DCXR
11534,FAM126A
11535,GGA3
11536,OXR1
11537,HRSP12
11538,SMG9
11539,TUFT1
11540,UBAP1
11541,AK4
11542,DERA
11543,PALM2
11544,KIF2B
11545,RAB1C
11546,GJC1
11547,CDH6
11548,CDH20
11549,F2
11550,VM34CA
11551,RHOGAP92B
11552,CG8368
11553,LMO3
11554,PHC2A
11555,PAGR1A
11556,2210018M11RIK
11557,POT1A
11558,FBRSL1
11559,WASH1
11560,ATG14
11561,GMCL1P1
11562,SPRR1A
11563,TIAM2
11564,ADAMTS6
11565,KLK2
11566,RNF222
11567,PARP12
11568,ATP2C1
11569,GLUD2
11570,ZNF614
11571,C15ORF52
11572,SFXN2
11573,ITM2A
11574,APOOL
11575,SARM1
11576,ZFY
11577,SESN3
11578,OGFR
11579,TIMMDC1
11580,MRPL40
11581,MRPS18A
11582,MRPL34
11583,EIF1
11584,EIF1B
11585,LOC101929876
11586,NAP2
11587,AKIP1
11588,ZNF639
11589,COMMD3-BMI1
11590,VIG2
11591,RPL34A
11592,RPS4
11593,RPS30
11594,RPS10A
11595,5.8SRRNA:CR40454
11596,5SRRNA:CR33353
11597,RACK1
11598,CR41548
11599,RPL10AB
11600,RPS28B
11601,PARS2
11602,ICAM5
11603,NCK1
11604,RTN1
11605,TNR
11606,RARS2
11607,RPIA
11608,PDE12
11609,LMO1
11610,N4BP2L2
11611,PEBP4
11612,COL4A4
11613,CYLC2
11614,INPP5A
11615,GBP6
11616,ERICH3
11617,ANGPTL5
11618,FRAS1
11619,TAAR3
11620,NRF1
11621,RIMKLB
11622,GMEB1
11623,IGHA1
11624,ZNF813
11625,ZNF791
11626,ZFP90
11627,MCTS1
11628,QRSL1
11629,ZNF766
11630,CCDC43
11631,PDCD2
11632,RWDD4
11633,CIPK1
11634,PDE6B
11635,NUP116
11636,NXF2
11637,NXF3
11638,CD19
11639,PCOLCE
11640,C2ORF42
11641,SPATA22
11642,OOSP2
11643,ACSL1
11644,AGGF1
11645,IL3RA
11646,ACAD8
11647,FXYD6
11648,NAPEPLD
11649,ZNF667
11650,ANKRD42
11651,APIP
11652,DYRK4
11653,GLB1L
11654,SGCE
11655,TEX36
11656,VSTM4
11657,C11ORF74
11658,ENKD1
11659,C9ORF50
11660,KRCC1
11661,RNF19B
11662,SDR39U1
11663,GSTM5
11664,ZBED2
11665,RPL10AP3
11666,TIFA
11667,KRT40
11668,SZRD1
11669,PQLC2
11670,MINOS1
11671,GPN2
11672,TMEM222
11673,LSM10
11674,C1ORF109
11675,BMP8B
11676,NFYC-AS1
11677,YIPF1
11678,LRRC42
11679,PCSK9
11680,PALMD
11681,DPH5
11682,FAM212B
11683,APH1A
11684,CDC42SE1
11685,SLC39A1
11686,C1ORF43
11687,PYGO2
11688,FLAD1
11689,SSR2
11690,TOMM40L
11691,PLA2G4A
11692,JMJD4
11693,RNF187
11694,B3GALNT2
11695,SNX17
11696,TTL
11697,CCNYL1
11698,TMBIM1
11699,ARPC4-TTLL3
11700,SH3BP5
11701,ZNF860
11702,SNORA6
11703,SCAP
11704,COL7A1
11705,SEMA3F
11706,ARHGEF3
11707,RYK
11708,RNF13
11709,MFSD1
11710,ABCC5
11711,TBCCD1
11712,XXYLT1
11713,CCNI
11714,NR2F1-AS1
11715,FER
11716,SNORA13
11717,GNPDA1
11718,CCNG1
11719,RANBP17
11720,BOD1
11721,NQO2
11722,RNF144B
11723,SNX14
11724,IFNGR1
11725,RAB32
11726,RNF216P1
11727,KBTBD2
11728,KRIT1
11729,LINC01000
11730,SLC35B4
11731,LOC155060
11732,CHMP7
11733,R3HCC1
11734,SLC20A2
11735,SNAI2
11736,DPY19L4
11737,DEPTOR
11738,C9ORF40
11739,ROR2
11740,ST6GALNAC4
11741,SLC25A25
11742,URM1
11743,CCBL1
11744,TMEM141
11745,ABCA2
11746,ASB13
11747,SLC16A9
11748,HERC4
11749,NDUFB8
11750,C10ORF76
11751,DNHD1
11752,DEPDC7
11753,LDLRAD3
11754,FAM111B
11755,SNHG1
11756,SNORD22
11757,SYT12
11758,RELT
11759,ALG8
11760,ANKRD49
11761,ENDOD1
11762,BACE1
11763,VPS26B
11764,CLSTN3
11765,ASB8
11766,LETMD1
11767,MVK
11768,UNC119B
11769,STX2
11770,TMTC4
11771,RAB20
11772,CARKD
11773,ANKRD10
11774,CDH24
11775,FLVCR2
11776,CIPC
11777,ADCK1
11778,EFCAB11
11779,BTBD6
11780,AVEN
11781,ADAL
11782,GABPB1-AS1
11783,BNIP2
11784,SNRNP25
11785,JMJD8
11786,ANKS3
11787,ALG1
11788,NFATC2IP
11789,SEPHS2
11790,ARL2BP
11791,PSKH1
11792,PDPR
11793,ZNF23
11794,WFDC1
11795,MTHFSD
11796,TRIM16
11797,MIEN1
11798,NT5C3B
11799,ASB16-AS1
11800,SLC25A39
11801,RNFT1
11802,SLC25A19
11803,TSEN54
11804,TTC39C
11805,GALNT1
11806,RPRD1A
11807,TPGS2
11808,PIGN
11809,TNFRSF11A
11810,C19ORF10
11811,PEPD
11812,ZNF383
11813,ZNF780A
11814,TEAD2
11815,C20ORF194
11816,LINC00657
11817,TGIF2-C20ORF24
11818,PLCG1
11819,SETD4
11820,SRRD
11821,PITPNB
11822,OSBP2
11823,APOL6
11824,SGSM3
11825,SLC25A17
11826,DESI1
11827,TUBGCP6
11828,HDHD1
11829,CA5B
11830,TCEAL8
11831,MORC4
11832,TMEM164
11833,TAZ
11834,NUF2
11835,PPP1R3F
11836,PNMA3
11837,PLXNA3
11838,HSD17B3
11839,SERPINA3
11840,LZTS3
11841,MTUS1
11842,ASNSD1
11843,LINC00521
11844,C12ORF40
11845,LCE3E
11846,PRKAR1B
11847,ZNF250
11848,LINC00238
11849,C10ORF55
11850,BTBD18
11851,TCP10L
11852,KCTD7
11853,RGPD6
11854,DAPK2
11855,OXCT2
11856,RIC8A
11857,DIO3
11858,NLRP5
11859,WDR59
11860,GAL3ST4
11861,PDZD9
11862,OR4N4
11863,PIK3CB
11864,BCAM
11865,SLC22A25
11866,FAM213B
11867,AAMDC
11868,RRN3P2
11869,PTP4A1
11870,TIGD1
11871,DNAH3
11872,FERMT1
11873,IFI44
11874,MUM1
11875,MYH3
11876,CEP41
11877,LOC392364
11878,FSD2
11879,KRT73
11880,MLYCD
11881,SCN5A
11882,LOC462444
11883,FRMPD1
11884,FAM214A
11885,STAMBPL1
11886,CCDC146
11887,RASSF4
11888,ELMOD3
11889,ATPAF2
11890,ANKRD26P1
11891,IQUB
11892,LCORL
11893,POLN
11894,MINOS1-NBL1
11895,CYP4F12
11896,LPAR3
11897,LAT
11898,SMIM1
11899,MGC50722
11900,TYRP1
11901,PCMTD1
11902,GPR98
11903,FAM205CP
11904,CFAP53
11905,HTR1B
11906,SYT10
11907,UGT1A7
11908,SLCO1C1
11909,GHDC
11910,OR4C15
11911,HTRA3
11912,ESYT3
11913,GRM2
11914,KIAA0141
11915,DUSP19
11916,DYRK3
11917,PANK4
11918,AMPD3
11919,OSGIN2
11920,LYPD4
11921,OR1D2
11922,RCN3
11923,CCDC40
11924,PID1
11925,IL18
11926,FAM228B
11927,SEC61A2
11928,SLC7A7
11929,GMPR2
11930,NKAPL
11931,C19ORF70
11932,DUOX2
11933,TYMSOS
11934,CPNE5
11935,SEC14L3
11936,CYP11B1
11937,MROH2B
11938,ZC2HC1B
11939,TBX5
11940,HNRNPCL4
11941,NACAP1
11942,MSRB2
11943,GRAMD1C
11944,RAD21L1
11945,AKR1A1
11946,BPI
11947,FAM110C
11948,CD164L2
11949,CCDC180
11950,MYOM2
11951,CACNA1I
11952,MYO1H
11953,NLRP9
11954,DNAH12
11955,CCDC62
11956,EMILIN2
11957,POTEM
11958,SPAG17
11959,ACSBG2
11960,GPRASP1
11961,SLC4A10
11962,ZNF136
11963,MMP15
11964,WDR78
11965,CCDC42
11966,RAB7B
11967,PAPLN
11968,FRS2
11969,GRTP1
11970,MUT
11971,ABHD6
11972,DFNA5
11973,ATP1A3
11974,RDH11
11975,FTSJ1
11976,EFR3B
11977,CTAG2
11978,PLCB2
11979,PHLDB3
11980,RSPRY1
11981,DNAH10
11982,FHAD1
11983,ANXA13
11984,SOGA3
11985,MCTP2
11986,RECK
11987,ECEL1
11988,SLFN12L
11989,ECHDC3
11990,CRYZ
11991,TNFAIP2
11992,TRAPPC4
11993,EDIL3
11994,MTPN
11995,PDHA2
11996,CLIC2
11997,INPP5D
11998,SCNN1B
11999,PPIL2
12000,TRAF7
12001,ANKDD1B
12002,NIPAL4
12003,ULK2
12004,GPX8
12005,TCHH
12006,NPIPB6
12007,C10ORF11
12008,SBNO2
12009,C4BPB
12010,RAB9B
12011,ALK
12012,TRANK1
12013,PFKFB1
12014,CCNE2
12015,HIAT1
12016,AP3B2
12017,SORCS2
12018,DBX2
12019,NPIPB15
12020,MAP3K7CL
12021,ITIH3
12022,PSD2
12023,CCDC160
12024,FDXR
12025,OSGEPL1
12026,SPHKAP
12027,LITAF
12028,XIRP1
12029,TRIM68
12030,EFCAB14
12031,PDZRN3
12032,RCVRN
12033,LOC285423
12034,UNC80
12035,MPST
12036,TBCA
12037,GSC2
12038,CCR7
12039,CD300A
12040,ZSWIM7
12041,SPOCK1
12042,ESAM
12043,LTK
12044,PDE1C
12045,C6ORF62
12046,THSD7A
12047,ITGA10
12048,SAMD10
12049,FAM81A
12050,CDH19
12051,LOC100506127
12052,TMED1
12053,ADPGK
12054,PCDH8
12055,ABCC8
12056,RALGDS
12057,ZNF2
12058,MORC1
12059,CG3353
12060,FANCE
12061,FAN1
12062,FANCG
12063,IDH3G
12064,TSIX
12065,PPP2R5A
12066,GALR3
12067,FBXO8
12068,ADRBK2
12069,ALPK1
12070,AIFM2
12071,NECAB3
12072,FAM131C
12073,CAMK1G
12074,CDH5
12075,CRADD
12076,EFNA5
12077,GNRHR
12078,GRK1
12079,HPS1
12080,MAP3K13
12081,MATK
12082,SLC1A4
12083,SLC25A26
12084,SULT1A2
12085,TIE1
12086,WEE2
12087,EBNA3B
12088,KNDC1
12089,LECT1
12090,MIPEP
12091,MLH3
12092,NRXN3
12093,RIMS2
12094,ROBO2
12095,ZCCHC11
12096,ADIPOR1
12097,RNF130
12098,NEK11
12099,PSKH2
12100,MKNK1
12101,IFT22
12102,A2M
12103,MUG1
12104,FGG
12105,LYZ1
12106,GM136
12107,CD5L
12108,SLC2A3
12109,SLC29A1
12110,D1PAS1
12111,PLA2G4B
12112,ZFP27
12113,SKT
12114,AMICA1
12115,MPP4
12116,NPR2
12117,FGF9
12118,RIC8
12119,TCSTV3
12120,GM21818
12121,IGKV6-17
12122,IGKV9-120
12123,SEMA6D
12124,IGKV5-48
12125,CCDC63
12126,TRY4
12127,FAM160B2
12128,H2-Q10
12129,HIST1H2AF
12130,TCP10A
12131,KRT81
12132,KRT74
12133,TDH
12134,MBL2
12135,CEACAM3
12136,KRT83
12137,DEGS1
12138,IGJ
12139,NSMCE2
12140,USE1
12141,KLRA3
12142,SLC25A33
12143,HAL
12144,MATN1
12145,SRL
12146,MXRA8
12147,MATN4
12148,POSTN
12149,AW551984
12150,GLT8D1
12151,MYBPH
12152,MYOM3
12153,KLHL40
12154,9530068E07RIK
12155,DGKE
12156,SERPINA3K
12157,SERPINA1A
12158,AI314180
12159,SLC27A1
12160,PTGIS
12161,HDC
12162,SPTLC3
12163,HSPA12B
12164,TRY10
12165,PTK7
12166,ACSL5
12167,HBB-B1
12168,C4B
12169,1700074P13RIK
12170,MYOM1
12171,AVIL
12172,SEPN1
12173,SAAL1
12174,PCDH18
12175,GRAMD3
12176,CPT1B
12177,RTL1
12178,HDX
12179,FAM46A
12180,D8ERTD82E
12181,GM7276
12182,KRT25
12183,ZFP513
12184,FLRT2
12185,KLHDC8A
12186,PCDHGC3
12187,OLFR608
12188,EPB4.1L1
12189,IGHV1-72
12190,FADS3
12191,ATP12A
12192,DYM
12193,ELMOD1
12194,H13
12195,SERAC1
12196,ST8SIA6
12197,ZFP532
12198,ALDH1A1
12199,TMEM26
12200,DNAAF3
12201,STMN2
12202,ACAA1A
12203,C1QC
12204,HBA-X
12205,CRYAB
12206,MYCT1
12207,C8G
12208,ARL10
12209,RASL2-9
12210,IGF2
12211,GCAT
12212,COPZ2
12213,LDB3
12214,HIST1H2BQ
12215,DDAH2
12216,COQ3
12217,MPC2
12218,STMN3
12219,AKR1B3
12220,FCNA
12221,SEPHS1
12222,FAM49A
12223,ARFRP1
12224,MAP2K6
12225,RAB1
12226,VPS37C
12227,SMPD2
12228,STARD3NL
12229,RAB9
12230,RAB15
12231,HBB-B2
12232,ICMT
12233,TPM3-RS7
12234,SGCG
12235,CTDSP1
12236,GM561
12237,IGHG2B
12238,HPRT
12239,DHRS1
12240,ADH1
12241,ARL15
12242,RAB38
12243,EFNB3
12244,KDELR3
12245,SLC25A29
12246,COL11A2
12247,AAED1
12248,C5AR1
12249,SAYSD1
12250,CBLN1
12251,TDRD6
12252,STK31
12253,SERPINA3C
12254,1810009J06RIK
12255,UBA1Y
12256,HRG
12257,OPLAH
12258,LOXHD1
12259,ADAM32
12260,SAMD3
12261,VMN1R192
12262,EIF3J1
12263,RDH5
12264,NPR1
12265,VMN2R88
12266,HMGCL
12267,PVRL2
12268,GM1564
12269,TCAM1
12270,CYP11A1
12271,GM10220
12272,IRGC1
12273,CYP17A1
12274,4930550L24RIK
12275,FKBP6
12276,MFSD7C
12277,HSD3B1
12278,SPEER4B
12279,HMGCS2
12280,SPAG4
12281,LRRC71
12282,APCS
12283,GM7251
12284,RSPH1
12285,HSD3B2
12286,SLC25A45
12287,GRM5
12288,SERPINB1A
12289,TAP2
12290,MS4A1
12291,SLC4A1
12292,CD79B
12293,H2-EB1
12294,H2-AB1
12295,CD22
12296,EPB4.2
12297,CD79A
12298,H2-D1
12299,GP1BB
12300,ELMO1
12301,LTB4R1
12302,SERPINB9B
12303,P2RX4
12304,2210010C04RIK
12305,SIGLECG
12306,ACSF2
12307,SLC43A1
12308,GTPBP8
12309,DGKA
12310,CYBB
12311,TMEM64
12312,EMR1
12313,ZFP69
12314,MROH4
12315,ARMC9
12316,COL4A3BP
12317,AB124611
12318,GIMAP7
12319,GIMAP3
12320,RP2H
12321,TMEM71
12322,GPD1L
12323,GM20767
12324,NGP
12325,STK17B
12326,SPIDR
12327,MOB1A
12328,SLC25A53
12329,TMEM177
12330,GIMAP1
12331,AMY1
12332,AF067061
12333,EPX
12334,RASAL3
12335,GVIN1
12336,CSPRS
12337,TAF4A
12338,ZFP800
12339,ZFA-PS
12340,ABCA6
12341,PLTP
12342,UBE3B
12343,APOBEC3
12344,RPL36-PS3
12345,MPEG1
12346,FBXW10
12347,CD72
12348,CTSW
12349,EAR6
12350,GM8730
12351,TREML1
12352,MRPL21
12353,TIMP3
12354,RBM44
12355,CDSN
12356,H2-DMB1
12357,ADH5
12358,UTF1
12359,DGKD
12360,MAP4K5
12361,RASA2
12362,FAM120B
12363,NME7
12364,CPA4
12365,AKAP10
12366,PMM2
12367,AP1G2
12368,MAGEA4
12369,MMP14
12370,H2BFS
12371,ALKBH1
12372,RASA3
12373,ZBED5
12374,C5ORF24
12375,MAP4K3
12376,SUPV3L1
12377,NEK7
12378,ARAP3
12379,ZC2HC1A
12380,THUMPD3
12381,ACAT2
12382,ADPRHL2
12383,IL36G
12384,GNE
12385,MEMO1
12386,GMPPB
12387,E2F3
12388,FAM32A
12389,MUC19
12390,NFE2L1
12391,TFDP3
12392,CDKN2B
12393,FGFR4
12394,RAD51C
12395,XRCC2
12396,ACTG2
12397,HIST2H2BD
12398,IGHG3
12399,IGHG4
12400,IGKV4-1
12401,IGLC3
12402,IGKV1-33
12403,IGKV1-5
12404,IGKV1D-33
12405,IGKV1-17
12406,IGKV1D-12
12407,IGKV3-20
12408,IGLV1-47
12409,IGLV3-19
12410,IGKV3-15
12411,IGLV2-14
12412,IGLV3-21
12413,SMC1B
12414,ALDH3A1
12415,EVPL
12416,GC
12417,IGLC7
12418,IVL
12419,KLK7
12420,KRT87P
12421,IGKV1-39
12422,IGLV1-44
12423,IGLV1-51
12424,IGKV2-30
12425,IGLV6-57
12426,PON1
12427,FANCF
12428,C17ORF70
12429,STAP2
12430,FCRL5
12431,IMPA2
12432,ZNF66
12433,ATXN7L1
12434,ZSCAN1
12435,MYT1L
12436,PPFIA2
12437,RNU1-1
12438,RNU6-1
12439,TRIM22
12440,RL
12441,EMID1
12442,GRB14
12443,ROM1
12444,GOLGA8EP
12445,GOLGA8F
12446,GDPGP1
12447,NUDT9
12448,UBE2NL
12449,TRUB1
12450,HSPA12A
12451,MYO15B
12452,MED12L
12453,MAGEE2
12454,ZBTB7C
12455,CCZ1B
12456,NRG1
12457,MPP2
12458,CCZ1
12459,RNF17
12460,MAP2K4
12461,PSTPIP2
12462,LENG9
12463,MIRR
12464,GRO
12465,PNT
12466,CSN1B
12467,ATE1
12468,CBWD5
12469,ME1
12470,RIC8B
12471,ASMTL
12472,SKAP2
12473,PRMT9
12474,NKX2-4
12475,PBX2
12476,HOXA13
12477,HOXC13
12478,HOXD13
12479,SIX1
12480,IKZF5
12481,PITX2
12482,NFATC4
12483,ZNF362
12484,HOXD11
12485,PBX3
12486,TGIF2
12487,NDFIP1
12488,RUNX2
12489,ZNF189
12490,NR2E1
12491,EVPLL
12492,ARHGAP22
12493,ZBTB43
12494,ZIC2
12495,PDCD2L
12496,ZNF446
12497,GPR75-ASB3
12498,FOXD2
12499,WDR34
12500,TAS2R39
12501,JOSD2
12502,GALNT11
12503,NEOS
12504,SU(VAR)205
12505,ZFP661
12506,ZNF224
12507,ZNF331
12508,RBAK
12509,POGK
12510,ZNF124
12511,ZFP1
12512,ZNF566
12513,ZNF552
12514,STAT4
12515,ZNF420
12516,HN1
12517,ZNF30
12518,ZNF658
12519,ZNF112
12520,ZNF620
12521,ZNF268
12522,ZNF595
12523,ZNF195
12524,ZNF624
12525,ZNF732
12526,ZNF267
12527,ZNF708
12528,ZNF33A
12529,ZNF33B
12530,ZNF720
12531,ZNF738
12532,ZNF85
12533,IGHA2
12534,ZNF77
12535,ZNF585B
12536,ZNF432
12537,ZNF84
12538,CG3016
12539,MARF
12540,SICILY
12541,FER3HCH
12542,UCP4A
12543,PI3K21B
12544,UCP4C
12545,UCP4B
12546,SIR2
12547,HEIX
12548,REF(2)P
12549,BUFFY
12550,DJ-1ALPHA
12551,BETA4GALNACTA
12552,SIN1
12553,SOD2
12554,GSTO2
12555,APP-BP1
12556,LON
12557,TRC
12558,PEK
12559,FOXO
12560,DNK
12561,LRRK
12562,ND42
12563,DJ-1BETA
12564,ACON
12565,MASK
12566,CHICO
12567,PARP
12568,GW
12569,NMDMC
12570,TOM40
12571,CHIP
12572,TIM13
12573,GLO
12574,TIM8
12575,CRC
12576,CG3011
12577,TOM7
12578,PUM
12579,ZNF471
12580,ZNF503
12581,PIM3
12582,HSD17B7
12583,GRIK5
12584,LYPLAL1
12585,DNAH5
12586,DNAH8
12587,AP1S2
12588,TIMM21
12589,C2ORF43
12590,LCMT1
12591,MRI1
12592,CXCL14
12593,ZNF93
12594,PPFIA3
12595,ZNF804B
12596,CCDC79
12597,CILP2
12598,COL5A3
12599,PIWIL3
12600,CNPY2
12601,PDE8A
12602,SPA17
12603,KDM5D
12604,DNAAF2
12605,OARD1
12606,UBE3D
12607,LTBP4
12608,TC2N
12609,ZKSCAN5
12610,ADH4
12611,ISLR2
12612,TCTN2
12613,ABHD8
12614,AMBN
12615,ZNF589
12616,CG12262
12617,DHPR
12618,GFZF
12619,LARP
12620,PAPL
12621,ZNF37A
12622,ZNF480
12623,ZNF674
12624,DHRS9
12625,LGALS7B
12626,ZNF799
12627,ANXA8
12628,CYB5R2
12629,DSG3
12630,ZNF443
12631,ZNF92
12632,ZNF649
12633,PLA2G4D
12634,ZNF888
12635,HMOX1
12636,ZNF587B
12637,GDPD3
12638,ZNF7
12639,CAPNS2
12640,ZNF226
12641,ZNF45
12642,ZNF600
12643,SERPINB2
12644,ZNF492
12645,ZNF527
12646,ZNF627
12647,TYMP
12648,ZNF823
12649,ZNF682
12650,GM2A
12651,SERPINB13
12652,SULT2B1
12653,SERPINA9
12654,SDR9C7
12655,KLK6
12656,ZNF235
12657,ZNF564
12658,ENDOU
12659,HEPHL1
12660,ZNF670
12661,ALOX15B
12662,ZNF302
12663,PM20D1
12664,ZNF557
12665,ZNF227
12666,ORM1
12667,PLA2G4E
12668,ZNF561
12669,IGHG2
12670,ZNF562
12671,ZNF34
12672,ZNF713
12673,S100A7A
12674,RDH12
12675,ZNF354B
12676,PI3
12677,IL1RN
12678,CD99
12679,DVL1P1
12680,ATP5L2
12681,FAHD1
12682,GTF2H2C_2
12683,HDGFRP3
12684,DPCD
12685,KRT20
12686,PDR1
12687,SIA1
12688,IRE1
12689,KAR2
12690,SPRR2G
12691,ACSM1
12692,AMPH
12693,ZSCAN10
12694,ZCWPW2
12695,METTL6
12696,PTCHD2
12697,TNNT1
12698,TNNT3
